Emotion	Subject	blocks-to-Action	blocks-to-LTM	blocks-to-Perception	blocks-to-Procedural	blocks-to-WM	faces-to-Action	faces-to-LTM	faces-to-Perception	faces-to-Procedural	faces-to-WM
Gambling	120212	0.000000	0.000000	0.438216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.061402
Gambling	120515	0.000000	0.000000	0.352478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011808
Gambling	121315	0.000000	0.000000	-0.080884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031563
Gambling	121618	0.000000	0.000000	0.215898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004542
Gambling	122317	0.000000	0.000000	0.272479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031179
Gambling	122620	0.000000	0.000000	0.116366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017033
Gambling	123117	0.000000	0.000000	0.123550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005016
Gambling	123420	0.000000	0.000000	-0.083595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051905
Gambling	123925	0.000000	0.000000	0.261378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036288
Gambling	124220	0.000000	0.000000	0.202651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074580
Gambling	124422	0.000000	0.000000	0.100812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009707
Gambling	124826	0.000000	0.000000	0.671080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009598
Gambling	125525	0.000000	0.000000	0.150477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.038206
Gambling	126325	0.000000	0.000000	0.455303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008608
Gambling	126628	0.000000	0.000000	0.118198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045459
Gambling	127630	0.000000	0.000000	0.187326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003821
Gambling	127933	0.000000	0.000000	0.343534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.033582
Gambling	128127	0.000000	0.000000	0.176327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004355
Gambling	128329	0.000000	0.000000	0.131998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070395
Gambling	128632	0.000000	0.000000	0.271939	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.010808
Gambling	129028	0.000000	0.000000	0.259180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017825
Gambling	130013	0.000000	0.000000	0.151224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068337
Gambling	130316	0.000000	0.000000	0.076215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000543
Gambling	130922	0.000000	0.000000	0.149070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049198
Gambling	131217	0.000000	0.000000	0.254720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.067254
Gambling	131722	0.000000	0.000000	0.124405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113374
Gambling	131924	0.000000	0.000000	0.174639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011316
Gambling	132118	0.000000	0.000000	0.100054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038676
Gambling	133019	0.000000	0.000000	0.113653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056996
Gambling	133625	0.000000	0.000000	0.183412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003113
Gambling	133827	0.000000	0.000000	0.236321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048168
Gambling	133928	0.000000	0.000000	0.112191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065207
Gambling	134324	0.000000	0.000000	0.088010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002326
Gambling	135225	0.000000	0.000000	0.258027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.026455
Gambling	135528	0.000000	0.000000	0.309859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.017711
Gambling	135932	0.000000	0.000000	0.156288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003000
Gambling	136227	0.000000	0.000000	0.258692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142762
Gambling	136833	0.000000	0.000000	0.490257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003289
Gambling	137027	0.000000	0.000000	0.144673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.072032
Gambling	137128	0.000000	0.000000	0.349652	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000911
Gambling	137633	0.000000	0.000000	0.170523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.040088
Gambling	137936	0.000000	0.000000	0.053808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.007713
Gambling	138231	0.000000	0.000000	0.288326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041138
Gambling	138534	0.000000	0.000000	0.409665	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004060
Gambling	139233	0.000000	0.000000	0.184478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.040363
Gambling	139637	0.000000	0.000000	0.303567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009690
Gambling	140117	0.000000	0.000000	0.139041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.276925
Gambling	994273	0.000000	0.000000	0.168618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021461
Gambling	140824	0.000000	0.000000	0.220239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021116
Gambling	140925	0.000000	0.000000	0.405979	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053896
Gambling	141422	0.000000	0.000000	0.211098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002656
Gambling	141826	0.000000	0.000000	0.193497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004731
Gambling	142424	0.000000	0.000000	0.273827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013868
Gambling	142828	0.000000	0.000000	0.101574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001819
Gambling	143325	0.000000	0.000000	0.154978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045521
Gambling	144226	0.000000	0.000000	0.169246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002199
Gambling	144832	0.000000	0.000000	0.120129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030388
Gambling	145531	0.000000	0.000000	0.151037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020055
Gambling	145834	0.000000	0.000000	0.263570	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066522
Gambling	146331	0.000000	0.000000	0.032442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029849
Gambling	146432	0.000000	0.000000	0.093118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012400
Gambling	147030	0.000000	0.000000	0.206400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021580
Gambling	147737	0.000000	0.000000	0.267702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.014914
Gambling	148032	0.000000	0.000000	0.170781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020327
Gambling	148335	0.000000	0.000000	0.032279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028031
Gambling	148840	0.000000	0.000000	0.242718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031036
Gambling	148941	0.000000	0.000000	-0.141330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020052
Gambling	149337	0.000000	0.000000	0.019589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005986
Gambling	149539	0.000000	0.000000	0.028635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018680
Gambling	149741	0.000000	0.000000	0.054071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014834
Gambling	150423	0.000000	0.000000	0.354345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.069795
Gambling	150524	0.000000	0.000000	0.335443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016260
Gambling	150625	0.000000	0.000000	0.162929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.014975
Gambling	150726	0.000000	0.000000	0.154888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008892
Gambling	151223	0.000000	0.000000	0.185307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012513
Gambling	151526	0.000000	0.000000	0.156098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007781
Gambling	151627	0.000000	0.000000	0.149458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014186
Gambling	151728	0.000000	0.000000	0.067135	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034449
Gambling	152831	0.000000	0.000000	0.219785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052166
Gambling	153025	0.000000	0.000000	0.208589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061238
Gambling	153429	0.000000	0.000000	0.254415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002853
Gambling	153833	0.000000	0.000000	0.024818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000765
Gambling	154431	0.000000	0.000000	0.157998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065591
Gambling	154734	0.000000	0.000000	0.349675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000360
Gambling	154835	0.000000	0.000000	0.679088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007683
Gambling	154936	0.000000	0.000000	0.181039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.131332
Gambling	155231	0.000000	0.000000	0.286257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.027875
Gambling	155635	0.000000	0.000000	0.259707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054949
Gambling	156233	0.000000	0.000000	0.022129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030683
Gambling	156637	0.000000	0.000000	0.063663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047599
Gambling	157336	0.000000	0.000000	0.344542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046111
Gambling	157437	0.000000	0.000000	0.036379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020901
Gambling	158035	0.000000	0.000000	0.192650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094968
Gambling	158136	0.000000	0.000000	0.036280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011440
Gambling	158540	0.000000	0.000000	0.137170	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001061
Gambling	159138	0.000000	0.000000	0.111521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013070
Gambling	159239	0.000000	0.000000	0.186368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028795
Gambling	159340	0.000000	0.000000	0.221867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058338
Gambling	159441	0.000000	0.000000	0.005875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011032
Gambling	160123	0.000000	0.000000	0.059671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015811
Gambling	160830	0.000000	0.000000	0.064105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138004
Gambling	161327	0.000000	0.000000	0.061781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024321
Gambling	161630	0.000000	0.000000	0.238264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018730
Gambling	161731	0.000000	0.000000	0.358940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002806
Gambling	162026	0.000000	0.000000	0.158523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017255
Gambling	162228	0.000000	0.000000	0.227168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004374
Gambling	162329	0.000000	0.000000	0.053100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000119
Gambling	162733	0.000000	0.000000	0.095193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002859
Gambling	163129	0.000000	0.000000	0.432408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.019156
Gambling	163331	0.000000	0.000000	0.319158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000575
Gambling	163432	0.000000	0.000000	0.139259	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008663
Gambling	163836	0.000000	0.000000	0.126204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002261
Gambling	164030	0.000000	0.000000	0.136819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168601
Gambling	164131	0.000000	0.000000	0.050815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001533
Gambling	164939	0.000000	0.000000	0.202791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000932
Gambling	165032	0.000000	0.000000	0.205852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028967
Gambling	165234	0.000000	0.000000	0.090447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020475
Gambling	165840	0.000000	0.000000	0.221446	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020439
Gambling	166438	0.000000	0.000000	0.063742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.072656
Gambling	167036	0.000000	0.000000	0.110750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022328
Gambling	167743	0.000000	0.000000	0.154827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000233
Gambling	168341	0.000000	0.000000	0.344240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025196
Gambling	169141	0.000000	0.000000	0.170213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007007
Gambling	169343	0.000000	0.000000	0.177816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012211
Gambling	169444	0.000000	0.000000	0.231360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.027645
Gambling	170934	0.000000	0.000000	0.196906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006557
Gambling	171431	0.000000	0.000000	0.003480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001632
Gambling	171633	0.000000	0.000000	0.346569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008257
Gambling	172029	0.000000	0.000000	0.230888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.111899
Gambling	172130	0.000000	0.000000	0.336357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000732
Gambling	172332	0.000000	0.000000	0.174653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025855
Gambling	172534	0.000000	0.000000	0.135759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008440
Gambling	172938	0.000000	0.000000	0.525951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003368
Gambling	173132	0.000000	0.000000	0.024323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003585
Gambling	173334	0.000000	0.000000	0.112824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093574
Gambling	173435	0.000000	0.000000	0.129999	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000410
Gambling	173536	0.000000	0.000000	0.172435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034791
Gambling	173940	0.000000	0.000000	-0.287737	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031168
Gambling	175035	0.000000	0.000000	0.278848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.265268
Gambling	175439	0.000000	0.000000	0.295412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002948
Gambling	176542	0.000000	0.000000	0.334638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022620
Gambling	177645	0.000000	0.000000	0.361831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.045391
Gambling	177746	0.000000	0.000000	0.176339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001283
Gambling	178142	0.000000	0.000000	0.292763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018351
Gambling	178748	0.000000	0.000000	0.138616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008421
Gambling	178849	0.000000	0.000000	0.253452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004270
Gambling	178950	0.000000	0.000000	0.097823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007498
Gambling	992774	0.000000	0.000000	0.212772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160944
Language	Subject	story-to-Action	story-to-LTM	story-to-Perception	story-to-Procedural	story-to-WM	story_qr-to-Action	story_qr-to-LTM	story_qr-to-Perception	story_qr-to-Procedural	story_qr-to-WM	math-to-Action	math-to-LTM	math-to-Perception	math-to-Procedural	math-to-WM	math_qr-to-Action	math_qr-to-LTM	math_qr-to-Perception	math_qr-to-Procedural	math_qr-to-WM
Language	100307	0.000000	0.000000	0.038287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056910	0.000000	0.000000	-0.151870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.195995
Language	100408	0.000000	0.000000	0.237574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107316	0.000000	0.000000	-0.075363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.166622
Language	101006	0.000000	0.000000	0.071805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023049	0.000000	0.000000	-0.024755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060478
Language	101107	0.000000	0.000000	-0.001976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027312	0.000000	0.000000	0.001546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016614
Language	101309	0.000000	0.000000	0.028549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022017	0.000000	0.000000	0.022898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.105176
Language	101410	0.000000	0.000000	0.037910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094915	0.000000	0.000000	-0.052263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.096456
Language	101915	0.000000	0.000000	0.056607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.179193	0.000000	0.000000	-0.164509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.350818
Language	102008	0.000000	0.000000	-0.002184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009217	0.000000	0.000000	0.010285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009100
Language	102311	0.000000	0.000000	-0.026857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154927	0.000000	0.000000	-0.293093	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156240
Language	102816	0.000000	0.000000	-0.009001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.073874	0.000000	0.000000	0.002059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103112
Language	103111	0.000000	0.000000	0.208957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.043418	0.000000	0.000000	0.071168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.197176
Language	103414	0.000000	0.000000	0.019090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.082364	0.000000	0.000000	-0.011601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.038805
Language	103515	0.000000	0.000000	0.142442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116173	0.000000	0.000000	0.066469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120820
Language	103818	0.000000	0.000000	0.034974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095131	0.000000	0.000000	-0.221394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.279656
Language	104820	0.000000	0.000000	0.232805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169583	0.000000	0.000000	0.177022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155456
Language	105014	0.000000	0.000000	0.134901	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.118487	0.000000	0.000000	-0.045356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.070457
Language	105115	0.000000	0.000000	0.057061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030154	0.000000	0.000000	-0.042714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.065920
Language	105216	0.000000	0.000000	0.089345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202028	0.000000	0.000000	-0.018977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019463
Language	106016	0.000000	0.000000	0.230099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086901	0.000000	0.000000	0.144359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221332
Language	106319	0.000000	0.000000	0.000137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.143017	0.000000	0.000000	-0.121813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248528
Language	106521	0.000000	0.000000	0.034581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.131586	0.000000	0.000000	-0.129372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066011
Language	107321	0.000000	0.000000	0.080835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.226680	0.000000	0.000000	-0.148286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.362405
Language	107422	0.000000	0.000000	0.060269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.079845	0.000000	0.000000	-0.005911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.007434
Language	108121	0.000000	0.000000	-0.006401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112068	0.000000	0.000000	-0.010774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158800
Language	108323	0.000000	0.000000	0.002111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122976	0.000000	0.000000	-0.149733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221145
Language	108525	0.000000	0.000000	0.005854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.032323	0.000000	0.000000	0.023417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006716
Language	108828	0.000000	0.000000	0.268406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073801	0.000000	0.000000	0.269544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.171149
Language	109123	0.000000	0.000000	0.108694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138548	0.000000	0.000000	0.040864	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.036000
Language	109325	0.000000	0.000000	-0.007496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187546	0.000000	0.000000	-0.132116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011772
Language	110411	0.000000	0.000000	0.025873	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102433	0.000000	0.000000	-0.075218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097313
Language	111312	0.000000	0.000000	0.077777	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090443	0.000000	0.000000	-0.037820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.010696
Language	111413	0.000000	0.000000	0.044763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022715	0.000000	0.000000	0.008687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017063
Language	111716	0.000000	0.000000	0.021555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208421	0.000000	0.000000	-0.173890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.181042
Language	113215	0.000000	0.000000	0.057508	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093086	0.000000	0.000000	-0.138190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.336842
Language	113619	0.000000	0.000000	-0.003823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017362	0.000000	0.000000	-0.207711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.302882
Language	113922	0.000000	0.000000	0.060702	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001838	0.000000	0.000000	0.048749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.173365
Language	114419	0.000000	0.000000	0.121531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065512	0.000000	0.000000	-0.134365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.043739
Language	114924	0.000000	0.000000	0.004769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039205	0.000000	0.000000	-0.010252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.015684
Language	115320	0.000000	0.000000	0.103764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028580	0.000000	0.000000	-0.056326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.151530
Language	116524	0.000000	0.000000	0.409643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.235355	0.000000	0.000000	0.189076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.214768
Language	117122	0.000000	0.000000	0.035602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046076	0.000000	0.000000	-0.007490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.143738
Language	117324	0.000000	0.000000	0.030390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038049	0.000000	0.000000	-0.023237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013399
Language	118528	0.000000	0.000000	0.153023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.364659	0.000000	0.000000	-0.110087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.075966
Language	118730	0.000000	0.000000	0.032014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.085591	0.000000	0.000000	-0.043930	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077332
Language	118932	0.000000	0.000000	0.026503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147528	0.000000	0.000000	0.094814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173229
Language	119833	0.000000	0.000000	0.052062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161901	0.000000	0.000000	-0.155390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.203710
